Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,Prediccion,Predicted_Probability
1,0,61,0,0,6049,1,3,2,0,2,1,3,5,1,6,2,4,1,6,939,1425,0,0.04221517
1,0,22,0,2,2294,6,2,0,5,6,2,4,1,0,5,4,4,4,3,1105,686,1,0.99940825
1,1,91,1,2,323,4,3,4,2,1,4,1,0,0,3,2,0,5,3,1384,1376,0,0.2919524
0,1,67,1,0,9957,2,4,1,1,0,0,6,0,0,5,6,3,2,1,1760,941,0,0.166448
0,1,79,1,0,5373,6,1,1,1,1,4,4,4,1,0,3,5,0,2,750,1397,1,0.70073617
1,0,38,0,1,2690,5,4,3,4,2,6,1,6,1,6,2,2,6,1,1701,349,1,0.99944705
1,1,95,1,0,6891,4,5,1,1,0,5,1,2,0,3,4,3,6,5,131,939,0,0.067309424
1,0,54,0,0,9061,6,0,4,3,0,6,0,4,5,1,4,6,3,0,1432,1683,1,0.99718094
1,0,79,1,0,2346,2,5,4,5,0,1,3,0,5,5,1,3,2,4,453,194,0,0.008167826
0,1,95,0,1,7880,5,0,4,1,3,4,0,0,3,3,4,5,3,0,313,618,1,0.9842516
0,1,33,1,2,19,2,5,1,5,5,0,5,4,3,2,5,0,1,2,1983,734,0,0.0268692
1,0,23,0,0,8999,6,2,5,1,1,4,3,2,2,1,4,6,1,2,1320,1051,1,0.98681056
0,0,37,0,2,5411,4,6,4,0,2,4,0,6,6,2,6,1,0,4,752,307,0,0.16662672
0,1,15,1,1,6051,2,6,1,5,2,2,0,3,2,1,1,3,5,1,332,655,0,0.004770133
0,0,67,1,1,8110,0,0,2,3,5,3,0,2,6,1,5,0,6,2,114,1173,1,0.99977475
0,1,57,1,1,3456,2,5,4,1,1,5,5,3,2,5,0,2,5,6,252,1034,0,0.17510036
0,0,5,0,2,2752,6,1,1,5,3,5,6,5,6,4,1,5,1,6,264,1474,1,0.9969373
0,0,67,0,0,3123,5,4,1,1,5,1,4,4,6,4,0,4,6,0,922,286,1,0.9715735
1,1,91,0,0,99,5,3,0,1,0,2,6,1,1,3,0,1,2,4,949,1946,1,0.9924142
1,1,1,1,0,462,0,0,5,4,1,0,6,4,2,4,6,4,1,5,1497,1205,1,0.99864
1,0,22,0,2,3765,2,0,0,4,3,2,6,6,1,3,6,0,4,5,1674,1320,0,2.461774e-05
1,0,33,0,0,3841,4,4,6,1,3,2,3,6,6,4,1,2,5,4,1053,1919,0,0.108656675
1,0,56,0,1,2420,5,0,4,1,2,0,2,0,1,2,4,0,3,5,1647,1510,0,0.49604353
1,1,17,1,2,5803,4,2,0,2,5,2,5,1,6,4,3,3,3,2,630,851,0,0.01417545
0,0,75,0,2,8185,2,1,5,6,6,1,0,5,2,5,3,0,5,3,355,639,0,0.0019003737
0,1,15,0,1,2026,0,1,0,6,0,3,5,1,4,4,0,1,4,3,1444,706,1,0.9882108
1,0,37,0,2,1560,0,4,3,2,5,0,6,6,5,3,6,0,1,2,535,1522,1,0.9994388
1,1,25,1,1,5721,6,6,5,2,2,4,4,3,6,0,6,0,1,0,5,165,1,0.9353357
1,0,71,0,1,1550,5,3,3,0,3,1,5,1,5,5,5,0,2,4,737,558,1,0.7722982
0,1,52,0,2,5573,4,4,0,1,5,0,0,2,0,4,0,2,1,1,765,1577,0,0.06452128
1,1,23,1,1,5442,5,2,5,1,5,0,4,0,5,2,4,4,1,2,1011,1299,1,0.98964864
1,1,99,1,1,1894,4,4,4,4,6,0,2,5,4,4,6,6,2,4,295,1162,1,0.96819746
0,1,67,1,2,437,0,5,5,5,6,1,6,3,1,6,2,0,4,6,1651,1667,1,0.99996305
0,0,72,0,0,2675,0,4,5,3,5,6,5,6,3,4,5,4,3,2,957,1810,1,0.9946912
1,0,5,0,2,3503,3,4,3,0,5,0,5,0,0,3,1,2,4,1,328,1429,0,0.0022644773
0,0,16,1,2,949,6,4,2,6,0,1,1,1,0,5,2,1,2,3,1236,648,1,0.6935517
1,0,77,1,1,1814,0,4,0,6,5,4,5,6,4,3,4,3,0,2,1616,970,1,0.9989907
1,0,70,1,2,6703,0,3,1,2,1,0,1,3,2,1,1,4,4,3,887,862,1,0.99990654
0,0,48,1,2,4932,2,1,5,2,4,6,3,0,5,6,5,5,6,5,113,123,1,0.99893624
0,0,85,1,1,7309,0,5,0,6,3,1,3,0,4,1,4,3,5,0,1489,1368,1,0.97780734
1,0,79,1,0,5296,0,6,4,0,2,0,4,5,4,1,1,5,6,4,707,328,1,0.9999809
1,0,56,1,0,8531,2,2,1,1,4,2,3,6,3,5,5,1,1,3,1330,1791,1,0.99289364
0,1,32,0,0,7726,4,1,1,2,4,5,6,2,6,1,1,3,0,3,1542,485,0,0.006718262
0,0,97,1,2,289,4,3,4,4,0,0,1,2,5,3,6,6,3,3,1371,950,1,0.92140913
0,1,86,0,0,5033,5,2,1,5,0,3,3,6,5,4,3,0,4,4,113,1297,0,0.11586331
1,0,90,1,2,1272,3,3,4,6,5,1,4,0,2,2,4,4,4,0,414,1389,0,0.07918055
1,0,12,0,0,1628,4,6,0,4,2,6,4,6,5,0,1,6,0,6,1242,1819,0,0.24020664
1,1,12,1,0,5619,6,6,2,1,0,2,4,1,6,5,6,0,2,4,252,96,1,0.99936527
0,1,89,1,0,5652,3,2,1,2,6,5,2,2,2,6,1,1,3,5,510,345,0,0.07249679
1,1,39,0,0,680,5,5,5,5,4,1,6,6,4,2,2,1,4,5,652,822,1,0.9991366
0,1,47,0,1,6996,6,3,6,0,6,4,2,5,2,3,2,0,3,6,599,602,1,0.9258669
0,1,58,1,2,2531,4,6,2,2,5,4,3,3,6,2,4,1,0,6,1892,1658,0,0.13874228
0,1,17,0,0,9935,1,2,5,1,5,1,5,0,5,6,5,1,6,6,247,1895,0,0.0046979487
1,0,60,1,1,9339,1,1,4,4,1,5,5,2,2,5,1,5,4,0,1709,315,1,0.9972242
0,0,56,0,1,8441,0,4,3,6,0,2,6,4,3,0,4,3,1,3,1847,679,1,0.97227514
1,1,53,0,2,9130,2,6,3,4,0,4,0,1,5,5,3,2,5,1,1019,1147,0,0.008333335
1,0,73,1,0,5996,6,0,5,0,5,3,4,6,2,6,3,6,6,4,1974,857,1,0.9504837
0,1,36,1,0,9600,4,5,0,0,0,2,5,3,6,5,1,1,1,6,803,1689,0,0.101222135
1,0,36,0,1,5526,5,2,4,4,2,0,1,2,0,5,3,1,0,0,1740,178,1,0.99620736
1,0,69,1,1,7946,6,1,1,2,1,0,2,1,4,4,1,2,6,5,1455,1376,0,0.2713879
1,0,51,1,2,1362,6,4,1,0,6,3,5,5,1,6,5,0,4,1,601,603,1,0.9946742
0,1,67,1,2,3464,6,4,2,5,2,1,4,1,6,6,0,1,1,1,931,452,1,0.9743577
1,1,52,0,0,3541,1,4,0,3,1,6,0,2,1,6,0,3,2,0,655,1934,0,4.366086e-05
0,0,25,0,2,7998,5,0,6,2,4,0,0,1,4,4,0,3,0,0,1656,627,1,0.9642571
0,1,22,1,1,1624,3,2,2,2,1,2,1,0,4,4,2,2,5,4,1493,863,0,0.02541596
0,1,2,1,1,3253,3,6,1,6,3,4,4,3,0,5,0,1,6,5,484,371,0,0.30693454
0,0,60,1,2,1021,2,5,0,0,3,5,0,1,2,3,6,6,0,2,693,1996,1,0.86251265
1,1,49,0,1,278,5,6,0,0,3,4,1,5,3,5,3,1,4,4,227,499,1,0.96027535
1,1,62,1,1,7511,0,4,6,1,6,1,4,1,3,0,6,5,4,0,379,134,1,0.9982955
0,1,69,1,1,8393,5,0,3,5,3,0,1,0,1,5,0,1,0,0,1826,92,1,0.98943186
0,1,94,1,1,5327,0,3,4,5,6,4,4,0,6,0,6,4,0,6,429,1178,1,0.980899
0,1,97,0,2,3934,2,5,5,4,1,0,2,5,0,1,3,5,5,6,803,1816,0,0.010998954
1,1,84,1,1,3261,3,5,6,6,5,3,5,1,0,0,4,6,6,5,1484,618,0,0.00799779
0,0,97,1,2,7040,6,2,1,2,2,0,3,1,6,6,4,0,1,6,1020,235,1,0.6126889
1,0,55,1,0,707,4,3,2,2,5,6,0,2,5,2,3,0,1,4,861,735,1,0.9934522
0,1,80,1,1,2927,1,0,5,4,2,4,4,4,3,1,3,6,6,4,1706,753,0,0.002033698
0,0,99,0,2,8163,6,6,2,4,6,5,1,1,0,2,0,4,5,5,414,491,1,0.9710144
0,1,44,0,2,4793,6,6,6,3,0,5,0,1,1,0,5,0,5,4,1693,627,1,0.999553
0,1,72,0,1,77,4,3,0,2,2,0,5,3,1,2,5,3,1,5,1479,215,0,0.004934418
0,0,45,0,2,122,6,2,1,5,4,4,6,1,5,4,4,0,4,5,643,1484,1,0.99361646
0,1,81,1,1,2767,4,1,0,5,4,0,1,2,2,5,1,1,2,1,586,293,0,0.011796911
1,1,7,0,2,6332,3,5,1,0,3,3,4,5,2,5,2,3,2,4,1557,140,0,0.0022592656
0,1,61,1,2,8562,3,5,5,0,5,1,5,6,5,4,6,6,2,0,1389,609,0,0.32462323
0,1,78,1,0,2088,5,6,4,5,1,0,1,5,1,5,1,1,1,5,454,545,1,0.8812638
0,1,24,0,2,1612,0,6,0,4,0,1,4,2,6,4,5,3,5,5,471,1454,1,0.9953745
0,1,73,0,0,5005,0,5,2,4,4,5,3,1,4,2,1,0,3,4,923,920,1,0.9356054
1,0,71,1,2,2513,2,5,3,6,4,1,0,3,1,1,1,4,0,1,1316,618,0,0.004332442
0,0,60,0,2,7352,5,3,5,1,2,1,0,4,3,6,1,1,0,5,1064,1658,1,0.9820641
1,0,97,0,0,949,2,1,1,0,4,2,3,3,6,6,2,0,4,0,116,1067,0,0.00078165805
0,1,94,1,0,9980,3,3,1,5,1,6,1,1,4,1,0,1,6,4,1850,1608,0,0.014287131
1,0,7,0,0,3054,6,3,6,0,3,1,3,6,3,1,5,5,1,2,1771,0,1,0.8817373
0,1,74,0,2,710,2,2,2,4,6,6,0,3,5,3,5,3,1,5,1378,599,0,0.0010786796
1,1,60,1,1,7824,1,5,3,6,3,1,5,0,2,1,0,6,6,4,1728,703,0,0.0009122073
0,0,14,0,1,6577,4,3,5,2,1,5,4,3,4,4,5,2,1,2,1468,1316,0,0.040936116
1,1,49,0,2,2764,2,2,6,4,4,5,2,4,3,1,4,6,2,2,1351,1740,0,0.004381852
1,0,86,1,1,9761,6,1,4,4,3,4,1,3,1,0,0,0,3,6,551,890,1,0.81320965
1,1,30,0,1,2900,2,3,0,2,0,5,6,3,0,2,5,0,6,1,592,1745,0,0.00032956403
0,0,37,0,2,1444,0,1,4,5,5,5,6,3,5,6,4,2,5,3,1568,544,1,0.999897
0,1,21,1,0,7890,4,6,3,5,5,5,0,4,2,6,2,5,5,6,1447,300,0,0.05467546
1,1,75,0,1,7712,4,0,0,2,5,0,0,6,3,6,3,4,1,3,939,512,0,0.007869869
1,0,14,0,2,1237,6,1,4,6,0,0,0,4,3,5,3,0,1,5,741,1808,0,0.31951228
0,0,98,0,0,5688,2,2,4,1,4,5,2,2,2,6,5,4,0,6,1707,1887,0,0.0020415229
1,1,24,0,1,7921,6,6,6,4,2,5,3,3,1,2,2,6,2,4,1720,1817,1,0.9998987
0,0,14,0,0,7787,6,2,6,1,2,1,1,5,0,2,1,4,2,2,724,808,1,0.8541023
0,0,81,0,0,9645,5,6,2,2,4,5,3,1,0,6,1,6,3,2,827,1859,1,0.999343
1,0,19,1,2,5690,4,4,1,6,5,1,1,4,3,6,6,0,3,0,1699,1328,1,0.99298877
1,1,60,1,2,8550,5,4,1,0,5,5,0,2,2,5,1,0,0,0,1678,867,1,0.98628354
0,1,34,1,0,3612,6,3,5,1,6,3,6,2,0,3,4,2,2,1,1121,1590,1,0.96731365
1,0,44,0,0,9071,0,2,3,1,6,0,6,0,0,6,4,5,3,2,1605,1389,1,0.9780251
1,0,77,0,2,3170,6,6,0,2,4,5,5,6,3,3,2,0,0,4,44,1361,1,0.82167363
1,1,58,0,1,2980,5,4,6,3,0,4,3,4,2,4,3,5,0,0,1803,1271,1,0.9989868
1,0,8,0,1,384,2,1,6,3,1,2,2,4,3,5,3,6,4,0,979,634,0,0.0002362187
0,0,58,0,0,8586,0,5,2,5,1,4,4,4,6,1,2,6,6,3,130,1993,1,0.9807874
1,1,35,0,0,7563,5,2,1,3,5,2,3,1,1,5,0,0,3,6,765,1964,1,0.883031
0,1,60,0,2,5802,4,2,5,0,4,6,5,3,4,6,1,0,4,1,273,712,0,0.3376268
1,0,38,1,2,6013,2,4,1,5,2,5,0,5,5,4,4,2,2,4,562,1658,1,0.87489563
1,0,78,1,1,3163,5,6,1,2,6,5,3,2,1,3,5,5,2,3,1559,615,1,0.99706894
1,1,30,0,1,8738,0,4,1,4,3,2,3,5,6,0,6,3,6,4,873,368,1,0.9959676
0,1,9,1,0,4597,0,6,3,6,5,1,6,2,5,2,0,3,4,2,307,1847,1,0.99818265
1,0,90,1,1,8197,2,5,6,3,1,1,4,2,6,6,5,3,1,1,118,212,1,0.8513195
1,1,75,0,2,4789,3,0,5,4,5,2,0,3,5,1,4,5,4,6,1060,973,0,0.015058752
1,1,25,1,0,7843,3,5,6,5,3,4,4,3,4,5,4,3,1,5,958,804,0,0.009157188
1,1,58,0,2,5330,1,6,0,5,4,1,3,2,3,1,1,1,0,2,812,266,0,1.4967101e-05
1,0,57,1,2,2424,2,6,0,6,5,4,4,4,4,4,2,2,1,1,718,1444,0,0.002870402
0,1,66,0,1,3906,5,6,1,1,0,4,0,4,2,3,4,6,0,3,1998,161,1,0.99931777
1,0,49,0,2,9082,5,3,1,4,5,4,5,4,1,4,1,5,2,6,835,153,1,0.99128973
1,0,28,1,1,8212,3,1,6,3,5,0,1,5,4,1,0,0,3,4,1351,1508,1,0.74595827
1,1,93,1,2,5128,1,4,4,2,0,1,2,2,3,6,1,0,4,3,842,1071,0,0.00063167646
0,1,30,1,1,863,4,2,0,1,2,1,6,2,1,5,3,6,4,6,1966,1588,0,0.04576183
0,0,38,0,1,7748,2,0,5,3,1,5,6,0,6,6,1,3,4,2,442,77,0,0.0012114634
1,0,28,0,0,6148,6,5,6,0,5,2,1,6,4,0,5,6,1,4,474,914,1,0.9721201
1,0,17,1,1,5615,6,3,4,5,5,4,4,6,4,5,4,4,4,3,659,284,1,0.9798641
1,0,0,1,1,6510,6,4,1,2,1,2,0,6,1,6,5,0,5,2,1027,46,1,0.998058
0,0,83,0,0,3683,1,1,2,5,4,2,3,5,0,1,6,4,2,1,1522,730,0,1.7651711e-05
0,0,9,0,1,1320,2,4,3,4,0,4,1,0,3,5,0,0,3,0,1612,970,0,0.0031115115
0,0,26,0,2,5177,5,6,1,4,5,5,4,1,2,0,2,6,2,3,1557,1335,1,0.9965576
1,0,76,0,0,4954,4,2,2,6,4,1,5,6,5,3,0,1,2,1,623,1382,0,0.02314038
0,1,33,0,0,1893,2,4,5,1,0,6,3,1,2,4,3,2,4,3,1359,346,0,5.640959e-05
1,0,84,0,1,6903,1,4,1,2,6,3,5,5,3,4,3,5,6,5,269,901,0,0.010767062
1,1,51,1,0,46,4,3,4,3,2,2,4,2,5,0,5,5,6,3,1994,1365,1,0.86549634
0,1,26,0,2,2685,2,6,3,4,4,3,4,0,2,6,0,3,5,6,1774,1329,0,0.031953163
0,1,2,1,2,8808,2,2,6,0,0,2,0,0,5,3,3,5,2,6,243,368,0,0.0012916175
1,1,46,1,0,5042,5,5,5,5,6,3,5,0,1,1,6,3,4,5,66,1959,1,0.99979967
0,0,66,1,2,1595,2,1,2,6,2,4,4,0,3,5,0,4,0,1,490,1770,0,0.050358113
0,0,49,1,0,9397,1,5,1,3,6,1,3,0,2,2,0,0,6,0,996,604,0,0.31946808
1,0,19,0,0,2433,3,4,6,1,5,4,3,4,1,1,2,0,2,3,1692,1307,0,0.011509288
0,0,91,0,1,7656,5,3,0,1,0,1,4,0,0,3,1,1,2,2,1315,421,1,0.6837385
0,0,92,1,1,7299,3,3,3,0,2,4,2,5,0,1,5,6,4,4,1861,948,1,0.99618906
1,0,61,0,0,7933,2,6,0,6,3,5,0,3,0,1,6,6,6,1,1470,1008,0,0.00037740634
0,0,57,0,0,3323,2,4,6,2,2,4,2,5,6,3,3,6,6,0,1636,395,0,0.013643461
0,1,81,1,0,7163,1,5,2,2,1,0,0,3,0,1,3,6,1,2,1854,1655,0,0.00518782
0,1,6,1,0,3328,3,5,4,2,5,5,1,4,0,0,2,0,6,1,344,41,0,0.028403208
0,1,63,1,0,1118,1,2,6,6,5,3,6,1,0,4,2,6,2,2,1332,1615,0,0.0014245897
1,1,67,0,2,7491,2,6,1,1,6,2,6,2,1,5,3,1,6,5,1016,964,0,0.01365243
0,1,85,1,0,437,3,6,4,3,6,6,0,1,3,4,4,6,1,0,453,1415,0,0.007557295
1,0,32,0,1,1803,6,6,6,3,1,3,6,4,4,3,2,0,3,3,1427,1300,1,0.9829843
1,1,88,1,0,6139,2,1,1,2,3,6,1,5,6,0,2,6,1,6,1914,296,0,0.005496031
1,0,90,1,0,5885,2,0,3,1,2,2,2,2,5,2,2,4,2,4,1665,1334,0,0.0019290863
0,1,83,0,1,7004,0,1,3,1,5,5,0,4,4,1,3,0,4,2,303,1485,1,0.98906845
0,0,74,1,1,8062,6,6,5,6,1,6,5,6,0,0,5,2,1,6,742,779,1,0.9989549
0,1,36,1,0,2147,6,1,4,6,5,3,5,0,3,2,2,1,3,1,1808,26,1,0.9936939
0,0,61,1,2,228,1,3,1,5,5,6,1,5,3,3,3,6,1,0,1220,831,1,0.9701598
0,1,68,0,1,5657,1,6,3,5,5,4,5,4,6,1,2,5,2,2,1031,1849,0,8.8969755e-06
0,0,24,0,0,837,1,5,1,3,3,3,5,4,5,1,2,5,1,3,1986,447,0,0.00018830468
1,1,30,1,0,1334,1,0,1,6,1,5,1,6,0,3,4,1,6,1,758,790,0,0.010384384
1,1,25,0,2,6370,6,4,2,2,1,3,4,5,2,0,1,6,2,0,1388,1819,1,0.9883686
1,1,84,0,0,9222,2,6,0,6,3,6,5,6,0,6,6,2,3,6,269,764,0,1.5773308e-05
0,1,7,1,1,9400,0,5,2,0,3,4,2,4,1,4,5,1,2,3,1019,473,1,0.9914691
1,0,61,0,1,271,2,6,6,5,5,2,2,4,4,6,1,3,5,4,750,378,0,0.0016005391
0,1,18,1,1,5779,5,3,4,0,1,1,4,1,4,5,0,2,5,4,819,757,1,0.9853216
0,1,83,1,1,2131,6,3,4,1,6,0,5,6,2,1,5,6,6,4,111,1905,1,0.97120684
1,1,43,0,0,6269,2,1,6,2,3,3,4,1,3,0,6,5,0,2,1673,1616,0,0.00015429215
0,1,11,1,2,2040,4,0,3,3,1,4,4,1,4,1,5,2,4,6,1655,1948,0,0.24498154
1,1,65,0,0,3125,0,5,5,5,5,3,4,4,4,3,0,1,4,2,519,1376,1,0.9636957
0,0,3,0,1,4943,3,1,2,4,2,2,3,0,3,6,1,1,4,1,1977,1305,0,0.0053346897
0,0,85,0,0,4788,0,6,3,1,4,5,3,3,1,3,2,0,0,1,492,1916,1,0.9837362
0,0,82,0,1,9205,3,5,5,6,0,3,2,0,0,4,6,4,3,1,1980,283,0,0.00015449192
0,0,25,1,1,4087,6,2,4,5,3,4,0,1,5,6,5,5,3,5,1673,839,1,0.9764143
0,1,55,1,0,5979,3,4,0,3,3,0,1,3,2,1,1,2,2,0,338,1225,0,0.017695399
1,1,70,0,2,8094,6,0,4,3,3,3,4,5,2,4,6,5,1,5,523,1943,1,0.97633594
1,0,8,1,1,4226,6,3,5,0,1,3,3,2,2,6,3,6,2,1,1126,1384,1,0.9884725
1,1,97,1,1,6671,2,2,5,4,0,3,4,0,4,6,1,4,0,3,1509,1505,0,9.191866e-05
1,0,68,0,2,3240,4,6,2,6,6,1,6,3,0,1,4,3,5,5,1884,141,0,0.07980794
1,1,51,0,0,4710,5,1,6,2,4,1,4,2,2,4,5,6,5,2,4,1263,1,0.99740976
0,0,38,0,2,5427,0,0,6,1,0,3,1,1,5,1,3,1,5,0,1384,471,1,0.96446335
0,1,64,0,0,8303,3,5,5,5,4,3,5,5,4,3,3,0,6,2,367,266,0,5.8179477e-05
0,1,23,1,2,7119,3,3,6,4,3,0,0,6,6,1,2,6,1,3,1342,2000,0,0.15941156
0,1,75,1,1,7627,2,2,2,0,5,6,2,4,6,0,0,6,3,2,930,260,0,0.055275634
1,1,25,0,0,3944,0,1,1,1,5,0,5,3,3,6,6,5,5,2,1369,1551,1,0.99941015
1,1,16,0,1,9455,3,3,6,5,3,3,6,1,5,4,6,3,4,6,1563,1575,0,0.000660057
0,1,79,1,2,5688,1,0,4,6,1,4,6,1,4,1,6,3,0,3,368,1680,0,0.0031608262
0,0,52,0,0,2775,3,4,6,2,0,1,1,3,3,1,6,0,3,2,1757,742,0,0.0006479458
0,0,7,1,0,2202,6,1,3,0,0,4,0,1,1,1,3,0,1,4,914,722,0,0.0013687251
0,1,66,1,0,5443,3,6,0,1,3,2,4,1,4,5,2,5,3,3,367,1580,0,6.483226e-05
1,0,32,0,2,5105,1,0,4,6,3,1,5,1,0,4,4,3,5,6,1212,355,0,0.0035431767
0,1,37,1,1,1011,4,2,0,1,0,3,2,2,5,2,5,2,1,2,1141,731,1,0.6094158
1,0,61,1,1,691,2,3,1,1,2,6,5,1,5,0,0,2,2,1,1158,1427,1,0.9939898
0,0,60,1,2,5120,2,2,4,2,0,1,2,5,6,3,6,3,2,2,288,855,1,0.8296237
0,0,85,1,2,8882,5,1,0,0,4,2,4,4,0,5,2,1,4,3,1095,733,0,0.3042766
0,1,47,0,0,2353,1,4,3,1,4,1,6,1,3,2,4,6,4,2,969,1785,0,0.0016071361
0,1,41,1,1,8397,1,4,1,4,0,2,4,5,6,2,4,3,4,3,553,1444,0,0.0014505009
1,0,60,0,2,3532,2,2,4,3,0,1,2,1,1,4,3,4,4,3,860,1491,0,0.00011592895
0,1,100,0,2,1059,4,1,6,2,4,6,2,1,0,2,6,1,0,2,1315,89,0,0.065165825
0,0,37,1,0,513,1,4,4,2,4,2,6,5,2,1,1,1,6,0,1066,751,1,0.88728875
1,0,69,1,0,1973,3,6,4,1,3,6,4,3,4,3,3,0,6,2,829,1859,1,0.72718674
0,1,52,1,1,1356,6,1,0,6,6,0,6,4,3,6,0,3,0,6,497,1009,1,0.9962999
0,0,66,0,1,3683,2,2,4,4,1,4,5,1,1,5,5,4,3,3,143,708,0,0.0019761776
1,1,78,0,1,5379,2,0,1,5,5,2,5,5,4,4,6,3,4,1,34,1922,0,0.0002754792
1,1,36,1,2,6939,6,0,6,6,4,2,1,6,0,1,4,6,6,3,1401,1995,1,0.98719376
0,0,90,0,1,2199,6,2,1,3,6,5,3,4,2,0,5,0,3,5,628,558,1,0.94822747
0,0,0,0,1,8118,4,1,2,1,3,2,1,6,0,3,2,5,4,1,783,1713,0,0.008065344
0,1,46,1,1,8161,6,6,5,0,2,4,6,0,5,5,3,5,6,4,231,494,1,0.9917706
1,1,97,1,0,2215,2,6,4,0,1,1,4,1,3,5,4,4,5,6,1321,1727,0,0.11073251
0,0,93,0,0,8098,1,2,5,6,2,0,4,0,5,2,3,3,3,0,1054,1864,0,2.3636256e-05
1,1,39,0,2,9066,0,6,3,6,6,0,2,3,1,5,5,4,2,1,213,1001,1,0.9957426
0,1,89,0,1,236,0,3,1,3,0,1,0,4,5,5,4,4,2,4,707,489,1,0.9889931
1,1,1,0,2,7901,3,3,1,2,2,6,2,3,2,3,1,2,0,5,1655,878,0,0.0024532755
1,0,54,0,1,3153,2,3,6,6,2,0,2,6,3,1,0,4,0,1,1512,1582,0,7.6943405e-05
1,0,48,1,1,5405,3,6,0,5,6,2,2,5,0,0,6,1,0,5,149,870,1,0.6389636
1,0,24,1,0,1966,1,0,0,2,5,6,1,3,1,5,6,0,5,3,1194,1802,1,0.80383795
1,1,71,1,1,229,2,5,1,1,1,6,0,6,4,2,0,1,0,6,185,526,0,0.0034344639
1,0,24,1,0,7222,6,0,1,2,5,6,4,2,4,6,3,5,0,1,18,340,1,0.97360283
0,1,75,0,1,1198,1,1,3,4,4,3,0,6,2,0,3,3,2,0,559,1176,0,2.206229e-05
0,1,16,0,0,3641,3,0,6,1,3,0,2,0,4,5,3,5,1,1,1813,67,0,4.2296597e-05
0,0,35,1,0,2441,0,0,5,4,2,6,2,3,4,2,1,4,3,5,1970,54,1,0.99831355
0,0,38,1,2,3387,4,6,5,3,4,6,2,1,2,3,2,3,0,5,168,346,1,0.99876034
0,0,81,0,2,3033,0,3,2,6,3,4,0,2,6,2,6,1,2,0,117,739,1,0.94921726
1,1,8,0,1,5639,0,5,4,0,2,0,3,6,3,3,6,5,0,0,237,1796,1,0.9982022
1,0,66,0,1,254,5,0,3,1,3,1,6,1,1,4,4,3,1,1,858,1823,1,0.98195237
0,0,46,0,0,853,3,3,0,0,5,4,3,4,5,1,6,2,1,2,715,1044,0,0.0002055626
1,1,80,1,0,850,5,6,2,5,6,1,4,2,4,2,0,6,2,3,962,1851,1,0.99939203
0,0,49,1,0,5518,1,2,6,5,2,2,3,0,1,0,0,0,4,1,1272,1045,0,0.00073836517
1,0,7,0,1,9226,4,0,5,4,0,5,4,5,3,6,3,2,5,5,783,415,0,0.01174117
0,0,60,0,2,6795,6,3,5,2,1,5,1,0,4,5,4,3,2,0,861,1582,1,0.99650687
0,1,70,0,1,7833,0,5,5,3,6,0,1,6,6,2,2,1,4,6,1799,606,1,0.99916184
0,1,44,0,0,7290,3,3,5,5,5,1,5,0,3,6,2,2,4,1,1923,507,0,0.006702768
0,1,35,1,0,6314,1,6,4,0,4,2,0,4,2,4,1,4,3,5,797,1126,0,0.010735932
0,0,6,1,1,3144,6,0,2,2,5,0,0,4,1,1,3,0,5,4,273,1342,0,0.32919043
1,0,4,0,0,3517,4,3,5,5,4,3,5,6,0,3,6,1,0,6,1506,1502,0,0.005039747
0,1,22,0,2,3186,0,4,2,1,4,3,5,6,3,6,4,1,1,3,1778,1892,1,0.9998342
1,1,52,1,2,9693,5,2,4,4,1,5,4,4,3,2,6,3,0,3,969,1697,1,0.99955803
0,1,35,0,1,8400,3,6,0,1,0,2,3,1,1,5,4,2,1,3,300,224,0,4.9075243e-05
1,0,13,0,0,5479,5,5,4,5,0,2,5,2,0,4,5,4,6,4,1332,1748,1,0.8261888
0,1,96,1,2,7446,4,3,2,2,6,1,2,6,4,5,3,6,1,4,1793,1277,0,0.48725018
1,0,40,0,0,8696,4,3,1,1,3,5,5,2,2,6,2,6,0,3,1821,398,0,0.15531519
0,0,34,0,1,5378,0,4,1,0,5,0,5,6,1,4,0,0,2,0,1882,1301,1,0.9996656
0,1,44,1,2,3856,6,6,5,1,6,1,4,1,5,5,1,0,5,6,1674,299,1,0.9978003
1,1,6,1,2,7521,5,4,3,6,0,1,3,6,3,3,2,4,6,5,1877,1293,0,0.4631321
0,0,18,0,1,7787,5,4,5,1,6,0,1,1,4,5,5,5,3,0,1286,247,1,0.9982311
0,1,27,0,1,2697,2,2,5,6,1,1,3,3,1,1,0,3,2,4,100,782,0,6.9890426e-05
0,0,80,0,0,6097,4,1,0,4,0,5,5,1,1,6,5,5,0,0,451,152,0,0.31183708
1,1,79,1,2,3103,0,2,1,2,5,3,1,1,4,6,6,5,0,4,845,318,1,0.99990916
0,0,49,0,2,5945,2,6,3,3,3,2,0,2,6,1,4,5,0,1,1867,169,0,0.0016133654
1,0,29,1,1,9671,5,2,3,4,3,6,0,0,2,4,0,4,5,5,636,1675,1,0.997398
0,0,13,1,2,3832,4,1,2,3,4,6,6,6,2,1,3,0,6,6,1417,533,1,0.98775744
